,id,neighbourhood,gebied,gemiddelde WOZ-waarde
4099,4423240,De Baarsjes - Oud-West,E West,428650
4100,4429659,De Baarsjes - Oud-West,E West,428650
4101,4434877,De Baarsjes - Oud-West,E West,428650
4102,4435135,De Baarsjes - Oud-West,E West,428650
4103,4442628,De Baarsjes - Oud-West,E West,428650
4104,4443023,De Baarsjes - Oud-West,E West,428650
4105,4443203,Bos en Lommer,E West,428650
4106,4444190,De Baarsjes - Oud-West,E West,428650
4107,4444643,Westerpark,E West,428650
4108,4448285,De Baarsjes - Oud-West,E West,428650
4109,4455237,De Baarsjes - Oud-West,E West,428650
4110,4455922,Westerpark,E West,428650
4111,4463527,Bos en Lommer,E West,428650
4112,4466667,Westerpark,E West,428650
4113,4470364,Westerpark,E West,428650
4114,4476077,Westerpark,E West,428650
4115,4478069,De Baarsjes - Oud-West,E West,428650
4116,4480255,De Baarsjes - Oud-West,E West,428650
4117,4481117,De Baarsjes - Oud-West,E West,428650
4118,4481240,Westerpark,E West,428650
4119,4486178,De Baarsjes - Oud-West,E West,428650
4120,4488534,Westerpark,E West,428650
4121,4496730,De Baarsjes - Oud-West,E West,428650
4122,4502661,De Baarsjes - Oud-West,E West,428650
4123,4515924,Westerpark,E West,428650
4124,4516324,Westerpark,E West,428650
4125,4522340,De Baarsjes - Oud-West,E West,428650
4126,4538211,Bos en Lommer,E West,428650
4127,4543149,De Baarsjes - Oud-West,E West,428650
4128,4549402,De Baarsjes - Oud-West,E West,428650
4129,4552264,Westerpark,E West,428650
4130,4556840,De Baarsjes - Oud-West,E West,428650
4131,4557044,De Baarsjes - Oud-West,E West,428650
4132,4565021,Westerpark,E West,428650
4133,4578467,De Baarsjes - Oud-West,E West,428650
4134,4591766,De Baarsjes - Oud-West,E West,428650
4135,4599323,De Baarsjes - Oud-West,E West,428650
4136,4599882,Bos en Lommer,E West,428650
4137,4610921,De Baarsjes - Oud-West,E West,428650
4138,4611926,Westerpark,E West,428650
4139,4613073,De Baarsjes - Oud-West,E West,428650
4140,4614017,Westerpark,E West,428650
4141,4627398,De Baarsjes - Oud-West,E West,428650
4142,4640869,De Baarsjes - Oud-West,E West,428650
4143,4643339,De Baarsjes - Oud-West,E West,428650
4144,4646450,De Baarsjes - Oud-West,E West,428650
4145,4655656,De Baarsjes - Oud-West,E West,428650
4146,4655999,Westerpark,E West,428650
4147,4669961,De Baarsjes - Oud-West,E West,428650
4148,4670406,De Baarsjes - Oud-West,E West,428650
4149,4673904,De Baarsjes - Oud-West,E West,428650
4150,4677465,De Baarsjes - Oud-West,E West,428650
4151,4684609,De Baarsjes - Oud-West,E West,428650
4152,4686192,Bos en Lommer,E West,428650
4153,4696282,Westerpark,E West,428650
4154,4697359,De Baarsjes - Oud-West,E West,428650
4155,4699714,Westerpark,E West,428650
4156,4708117,De Baarsjes - Oud-West,E West,428650
4157,4715688,De Baarsjes - Oud-West,E West,428650
4158,4721855,Westerpark,E West,428650
4159,4732780,De Baarsjes - Oud-West,E West,428650
4160,4732811,Bos en Lommer,E West,428650
4161,4732842,Westerpark,E West,428650
4162,4734001,Westerpark,E West,428650
4163,4736245,Bos en Lommer,E West,428650
4164,4740127,Bos en Lommer,E West,428650
4165,4743452,De Baarsjes - Oud-West,E West,428650
4166,4748150,Westerpark,E West,428650
4167,4763419,De Baarsjes - Oud-West,E West,428650
4168,4770878,De Baarsjes - Oud-West,E West,428650
4169,4772874,Westerpark,E West,428650
4170,4774934,Westerpark,E West,428650
4171,4779111,De Baarsjes - Oud-West,E West,428650
4172,4781058,Westerpark,E West,428650
4173,4788426,De Baarsjes - Oud-West,E West,428650
4174,4797483,De Baarsjes - Oud-West,E West,428650
4175,4802024,Westerpark,E West,428650
4176,4806346,Bos en Lommer,E West,428650
4177,4806556,De Baarsjes - Oud-West,E West,428650
4178,4814278,De Baarsjes - Oud-West,E West,428650
4179,4818598,Westerpark,E West,428650
4180,4819996,Westerpark,E West,428650
4181,4835069,De Baarsjes - Oud-West,E West,428650
4182,4844163,Bos en Lommer,E West,428650
4183,4844978,Westerpark,E West,428650
4184,4851958,De Baarsjes - Oud-West,E West,428650
4185,4869956,Westerpark,E West,428650
4186,4872566,Bos en Lommer,E West,428650
4187,4872974,De Baarsjes - Oud-West,E West,428650
4188,4878292,De Baarsjes - Oud-West,E West,428650
4189,4887616,De Baarsjes - Oud-West,E West,428650
4190,4890067,Bos en Lommer,E West,428650
4191,4896573,De Baarsjes - Oud-West,E West,428650
4192,4904202,Westerpark,E West,428650
4193,4906681,De Baarsjes - Oud-West,E West,428650
4194,4908135,De Baarsjes - Oud-West,E West,428650
4195,4920240,Westerpark,E West,428650
4196,4922524,De Baarsjes - Oud-West,E West,428650
4197,4926673,De Baarsjes - Oud-West,E West,428650
4198,4927604,De Baarsjes - Oud-West,E West,428650
4199,4928468,De Baarsjes - Oud-West,E West,428650
4200,4945761,Westerpark,E West,428650
4201,4951858,De Baarsjes - Oud-West,E West,428650
4202,4952768,Bos en Lommer,E West,428650
4203,4965578,Westerpark,E West,428650
4204,4972390,Westerpark,E West,428650
4205,4973038,De Baarsjes - Oud-West,E West,428650
4206,4973620,De Baarsjes - Oud-West,E West,428650
4207,4975588,Bos en Lommer,E West,428650
4208,4985612,Westerpark,E West,428650
4209,4989946,De Baarsjes - Oud-West,E West,428650
4210,4991085,De Baarsjes - Oud-West,E West,428650
4211,4994217,Westerpark,E West,428650
4212,4995912,Bos en Lommer,E West,428650
4213,5004138,De Baarsjes - Oud-West,E West,428650
4214,5008625,Bos en Lommer,E West,428650
4215,5010247,De Baarsjes - Oud-West,E West,428650
4216,5017587,De Baarsjes - Oud-West,E West,428650
4217,5018140,De Baarsjes - Oud-West,E West,428650
4218,5023777,Westerpark,E West,428650
4219,5025456,Bos en Lommer,E West,428650
4220,5026429,Bos en Lommer,E West,428650
4221,5027458,De Baarsjes - Oud-West,E West,428650
4222,5027842,Westerpark,E West,428650
4223,5034152,De Baarsjes - Oud-West,E West,428650
4224,5035709,De Baarsjes - Oud-West,E West,428650
4225,5048310,Westerpark,E West,428650
4226,5054600,Bos en Lommer,E West,428650
4227,5055362,De Baarsjes - Oud-West,E West,428650
4228,5062713,De Baarsjes - Oud-West,E West,428650
4229,5067852,De Baarsjes - Oud-West,E West,428650
4230,5081851,Bos en Lommer,E West,428650
4231,5087895,Westerpark,E West,428650
4232,5088185,Westerpark,E West,428650
4233,5088206,De Baarsjes - Oud-West,E West,428650
4234,5088242,De Baarsjes - Oud-West,E West,428650
4235,5093236,Westerpark,E West,428650
4236,5093992,De Baarsjes - Oud-West,E West,428650
4237,5097103,De Baarsjes - Oud-West,E West,428650
4238,5113314,De Baarsjes - Oud-West,E West,428650
4239,5121629,Westerpark,E West,428650
4240,5125939,De Baarsjes - Oud-West,E West,428650
4241,5128825,Bos en Lommer,E West,428650
4242,5134874,De Baarsjes - Oud-West,E West,428650
4243,5142163,Westerpark,E West,428650
4244,5148662,De Baarsjes - Oud-West,E West,428650
4245,5153074,De Baarsjes - Oud-West,E West,428650
4246,5159351,Westerpark,E West,428650
4247,5160551,Westerpark,E West,428650
4248,5179656,Westerpark,E West,428650
4249,5190182,De Baarsjes - Oud-West,E West,428650
4250,5196304,Bos en Lommer,E West,428650
4251,5196906,Westerpark,E West,428650
4252,5197913,De Baarsjes - Oud-West,E West,428650
4253,5210236,Bos en Lommer,E West,428650
4254,5219197,De Baarsjes - Oud-West,E West,428650
4255,5233961,De Baarsjes - Oud-West,E West,428650
4256,5236285,De Baarsjes - Oud-West,E West,428650
4257,5239627,De Baarsjes - Oud-West,E West,428650
4258,5247270,De Baarsjes - Oud-West,E West,428650
4259,5249509,De Baarsjes - Oud-West,E West,428650
4260,5265034,De Baarsjes - Oud-West,E West,428650
4261,5293853,Westerpark,E West,428650
4262,5296276,De Baarsjes - Oud-West,E West,428650
4263,5313371,Bos en Lommer,E West,428650
4264,5313835,Bos en Lommer,E West,428650
4265,5316421,Westerpark,E West,428650
4266,5317273,De Baarsjes - Oud-West,E West,428650
4267,5326609,De Baarsjes - Oud-West,E West,428650
4268,5349374,Westerpark,E West,428650
4269,5351724,De Baarsjes - Oud-West,E West,428650
4270,5369919,De Baarsjes - Oud-West,E West,428650
4271,5387784,Westerpark,E West,428650
4272,5389774,De Baarsjes - Oud-West,E West,428650
4273,5390447,De Baarsjes - Oud-West,E West,428650
4274,5390906,De Baarsjes - Oud-West,E West,428650
4275,5391344,De Baarsjes - Oud-West,E West,428650
4276,5398815,De Baarsjes - Oud-West,E West,428650
4277,5419045,Westerpark,E West,428650
4278,5420530,Bos en Lommer,E West,428650
4279,5432208,De Baarsjes - Oud-West,E West,428650
4280,5437805,De Baarsjes - Oud-West,E West,428650
4281,5438989,Westerpark,E West,428650
4282,5451956,De Baarsjes - Oud-West,E West,428650
4283,5474153,De Baarsjes - Oud-West,E West,428650
4284,5474594,Bos en Lommer,E West,428650
4285,5478946,De Baarsjes - Oud-West,E West,428650
4286,5495108,De Baarsjes - Oud-West,E West,428650
4287,5503147,Bos en Lommer,E West,428650
4288,5505800,De Baarsjes - Oud-West,E West,428650
4289,5513968,De Baarsjes - Oud-West,E West,428650
4290,5519881,Westerpark,E West,428650
4291,5541099,De Baarsjes - Oud-West,E West,428650
4292,5555565,Westerpark,E West,428650
4293,5560161,De Baarsjes - Oud-West,E West,428650
4294,5567622,De Baarsjes - Oud-West,E West,428650
4295,5569040,De Baarsjes - Oud-West,E West,428650
4296,5595309,De Baarsjes - Oud-West,E West,428650
4297,5599798,Bos en Lommer,E West,428650
4298,5609836,Westerpark,E West,428650
4299,5609981,Bos en Lommer,E West,428650
4300,5610318,Westerpark,E West,428650
4301,5611174,De Baarsjes - Oud-West,E West,428650
4302,5623410,Bos en Lommer,E West,428650
4303,5630211,Bos en Lommer,E West,428650
4304,5630366,Bos en Lommer,E West,428650
4305,5647188,De Baarsjes - Oud-West,E West,428650
4306,5655287,Bos en Lommer,E West,428650
4307,5655600,De Baarsjes - Oud-West,E West,428650
4308,5657032,De Baarsjes - Oud-West,E West,428650
4309,5663785,De Baarsjes - Oud-West,E West,428650
4310,5664978,De Baarsjes - Oud-West,E West,428650
4311,5665907,De Baarsjes - Oud-West,E West,428650
4312,5676950,Westerpark,E West,428650
4313,5687572,De Baarsjes - Oud-West,E West,428650
4314,5694565,De Baarsjes - Oud-West,E West,428650
4315,5707059,De Baarsjes - Oud-West,E West,428650
4316,5719099,De Baarsjes - Oud-West,E West,428650
4317,5723826,De Baarsjes - Oud-West,E West,428650
4318,5724026,De Baarsjes - Oud-West,E West,428650
4319,5734825,Bos en Lommer,E West,428650
4320,5735100,De Baarsjes - Oud-West,E West,428650
4321,5741829,Westerpark,E West,428650
4322,5743282,De Baarsjes - Oud-West,E West,428650
4323,5743318,Bos en Lommer,E West,428650
4324,5746755,De Baarsjes - Oud-West,E West,428650
4325,5749585,De Baarsjes - Oud-West,E West,428650
4326,5751899,Bos en Lommer,E West,428650
4327,5757551,Bos en Lommer,E West,428650
4328,5759440,Bos en Lommer,E West,428650
4329,5763318,De Baarsjes - Oud-West,E West,428650
4330,5770947,De Baarsjes - Oud-West,E West,428650
4331,5780117,De Baarsjes - Oud-West,E West,428650
4332,5813557,Westerpark,E West,428650
4333,5821700,De Baarsjes - Oud-West,E West,428650
4334,5822429,Westerpark,E West,428650
4335,5823041,Westerpark,E West,428650
4336,5836403,De Baarsjes - Oud-West,E West,428650
4337,5843106,Westerpark,E West,428650
4338,5855561,De Baarsjes - Oud-West,E West,428650
4339,5858291,De Baarsjes - Oud-West,E West,428650
4340,5859999,Westerpark,E West,428650
4341,5860701,Bos en Lommer,E West,428650
4342,5877192,Westerpark,E West,428650
4343,5892161,De Baarsjes - Oud-West,E West,428650
4344,5897414,Westerpark,E West,428650
4345,5898034,De Baarsjes - Oud-West,E West,428650
4346,5902525,De Baarsjes - Oud-West,E West,428650
4347,5906728,De Baarsjes - Oud-West,E West,428650
4348,5906942,Westerpark,E West,428650
4349,5910008,Westerpark,E West,428650
4350,5911915,De Baarsjes - Oud-West,E West,428650
4351,5922528,De Baarsjes - Oud-West,E West,428650
4352,5923681,De Baarsjes - Oud-West,E West,428650
4353,5934494,De Baarsjes - Oud-West,E West,428650
4354,5937860,Westerpark,E West,428650
4355,5938397,De Baarsjes - Oud-West,E West,428650
4356,5949283,Bos en Lommer,E West,428650
4357,5950023,De Baarsjes - Oud-West,E West,428650
4358,5950879,De Baarsjes - Oud-West,E West,428650
4359,5970916,Bos en Lommer,E West,428650
4360,5971987,Bos en Lommer,E West,428650
4361,5972346,De Baarsjes - Oud-West,E West,428650
4362,5974689,De Baarsjes - Oud-West,E West,428650
4363,5977903,De Baarsjes - Oud-West,E West,428650
4364,5978154,De Baarsjes - Oud-West,E West,428650
4365,5981716,De Baarsjes - Oud-West,E West,428650
4366,5986420,De Baarsjes - Oud-West,E West,428650
4367,5987340,Bos en Lommer,E West,428650
4368,5988112,De Baarsjes - Oud-West,E West,428650
4369,5994414,Westerpark,E West,428650
4370,5994791,De Baarsjes - Oud-West,E West,428650
4371,5995046,De Baarsjes - Oud-West,E West,428650
4372,5995500,De Baarsjes - Oud-West,E West,428650
4373,6002490,Westerpark,E West,428650
4374,6003944,De Baarsjes - Oud-West,E West,428650
4375,6014875,De Baarsjes - Oud-West,E West,428650
4376,6015968,De Baarsjes - Oud-West,E West,428650
4377,6017649,De Baarsjes - Oud-West,E West,428650
4378,6017676,De Baarsjes - Oud-West,E West,428650
4379,6029016,De Baarsjes - Oud-West,E West,428650
4380,6035593,De Baarsjes - Oud-West,E West,428650
4381,6041050,De Baarsjes - Oud-West,E West,428650
4382,6047999,Westerpark,E West,428650
4383,6048826,Westerpark,E West,428650
4384,6053175,De Baarsjes - Oud-West,E West,428650
4385,6057672,Bos en Lommer,E West,428650
4386,6057972,De Baarsjes - Oud-West,E West,428650
4387,6060081,De Baarsjes - Oud-West,E West,428650
4388,6063908,Bos en Lommer,E West,428650
4389,6068622,Westerpark,E West,428650
4390,6069093,De Baarsjes - Oud-West,E West,428650
4391,6070927,De Baarsjes - Oud-West,E West,428650
4392,6074443,De Baarsjes - Oud-West,E West,428650
4393,6075433,De Baarsjes - Oud-West,E West,428650
4394,6075552,De Baarsjes - Oud-West,E West,428650
4395,6082832,Bos en Lommer,E West,428650
4396,6085243,De Baarsjes - Oud-West,E West,428650
4397,6086515,De Baarsjes - Oud-West,E West,428650
4398,6089697,Westerpark,E West,428650
4399,6095505,Bos en Lommer,E West,428650
4400,6096686,Westerpark,E West,428650
4401,6110112,De Baarsjes - Oud-West,E West,428650
4402,6110143,De Baarsjes - Oud-West,E West,428650
4403,6110848,Bos en Lommer,E West,428650
4404,6111922,De Baarsjes - Oud-West,E West,428650
4405,6112453,De Baarsjes - Oud-West,E West,428650
4406,6117354,De Baarsjes - Oud-West,E West,428650
4407,6124335,Bos en Lommer,E West,428650
4408,6127724,Bos en Lommer,E West,428650
4409,6128456,De Baarsjes - Oud-West,E West,428650
4410,6133157,Westerpark,E West,428650
4411,6133317,Westerpark,E West,428650
4412,6141120,De Baarsjes - Oud-West,E West,428650
4413,6143603,De Baarsjes - Oud-West,E West,428650
4414,6144445,De Baarsjes - Oud-West,E West,428650
4415,6144821,De Baarsjes - Oud-West,E West,428650
4416,6150149,De Baarsjes - Oud-West,E West,428650
4417,6150342,De Baarsjes - Oud-West,E West,428650
4418,6151560,De Baarsjes - Oud-West,E West,428650
4419,6158443,De Baarsjes - Oud-West,E West,428650
4420,6162356,De Baarsjes - Oud-West,E West,428650
4421,6173902,De Baarsjes - Oud-West,E West,428650
4422,6182797,Bos en Lommer,E West,428650
4423,6191027,De Baarsjes - Oud-West,E West,428650
4424,6196535,De Baarsjes - Oud-West,E West,428650
4425,6196745,De Baarsjes - Oud-West,E West,428650
4426,6198398,De Baarsjes - Oud-West,E West,428650
4427,6199034,Westerpark,E West,428650
4428,6204399,Westerpark,E West,428650
4429,6207921,Westerpark,E West,428650
4430,6214079,Westerpark,E West,428650
4431,6217268,Bos en Lommer,E West,428650
4432,6224047,De Baarsjes - Oud-West,E West,428650
4433,6229588,De Baarsjes - Oud-West,E West,428650
4434,6236389,Westerpark,E West,428650
4435,6242822,De Baarsjes - Oud-West,E West,428650
4436,6242853,De Baarsjes - Oud-West,E West,428650
4437,6246315,De Baarsjes - Oud-West,E West,428650
4438,6247624,De Baarsjes - Oud-West,E West,428650
4439,6254961,Bos en Lommer,E West,428650
4440,6255736,De Baarsjes - Oud-West,E West,428650
4441,6259626,De Baarsjes - Oud-West,E West,428650
4442,6264293,De Baarsjes - Oud-West,E West,428650
4443,6266782,De Baarsjes - Oud-West,E West,428650
4444,6271439,Westerpark,E West,428650
4445,6275731,De Baarsjes - Oud-West,E West,428650
4446,6280264,Bos en Lommer,E West,428650
4447,6280469,De Baarsjes - Oud-West,E West,428650
4448,6283404,Bos en Lommer,E West,428650
4449,6284027,Westerpark,E West,428650
4450,6289814,De Baarsjes - Oud-West,E West,428650
4451,6293301,De Baarsjes - Oud-West,E West,428650
4452,6294513,De Baarsjes - Oud-West,E West,428650
4453,6295206,Westerpark,E West,428650
4454,6297991,De Baarsjes - Oud-West,E West,428650
4455,6301804,Westerpark,E West,428650
4456,6312919,De Baarsjes - Oud-West,E West,428650
4457,6314051,De Baarsjes - Oud-West,E West,428650
4458,6323385,De Baarsjes - Oud-West,E West,428650
4459,6329634,De Baarsjes - Oud-West,E West,428650
4460,6332092,De Baarsjes - Oud-West,E West,428650
4461,6334867,De Baarsjes - Oud-West,E West,428650
4462,6344284,Westerpark,E West,428650
4463,6346009,De Baarsjes - Oud-West,E West,428650
4464,6346636,De Baarsjes - Oud-West,E West,428650
4465,6352951,De Baarsjes - Oud-West,E West,428650
4466,6353037,De Baarsjes - Oud-West,E West,428650
4467,6356312,De Baarsjes - Oud-West,E West,428650
4468,6356866,De Baarsjes - Oud-West,E West,428650
4469,6365794,Westerpark,E West,428650
4470,6371658,Bos en Lommer,E West,428650
4471,6375204,De Baarsjes - Oud-West,E West,428650
4472,6375546,Westerpark,E West,428650
4473,6388537,De Baarsjes - Oud-West,E West,428650
4474,6394814,De Baarsjes - Oud-West,E West,428650
4475,6396889,De Baarsjes - Oud-West,E West,428650
4476,6423150,Westerpark,E West,428650
4477,6427406,Bos en Lommer,E West,428650
4478,6427437,De Baarsjes - Oud-West,E West,428650
4479,6427711,De Baarsjes - Oud-West,E West,428650
4480,6427939,De Baarsjes - Oud-West,E West,428650
4481,6429880,De Baarsjes - Oud-West,E West,428650
4482,6430582,De Baarsjes - Oud-West,E West,428650
4483,6430718,De Baarsjes - Oud-West,E West,428650
4484,6431180,Westerpark,E West,428650
4485,6433051,De Baarsjes - Oud-West,E West,428650
